Full Name,Height(inches),Weight(lbs),Reach(inches),Stance,DOB,SLpM.,Str.Acc.,SApM,Str.Def,TD Avg.,TD Acc.,TD Def.,Sub. Avg.,W,L,D
Paul Creighton,5' 6,155,N/A,Southpaw,"Jun 04, 1970",0.72,75%,4.65,30%,5.37,37%,0%,0.0,Record: 3-1-0
Helena Crevar,N/A,N/A,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 0-0-0
Alexander Crispim,N/A,145,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 8-6-0
Alex Crispin,N/A,155,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 0-1-0
Kevin Croom,5' 11,135,73,Orthodox,"Jul 15, 1987",2.65,34%,3.10,41%,0.48,5%,30%,0.5,Record: 21-15-0 (1 NC)
Sarah D'alelio,5' 7,145,N/A,N/A,"Dec 13, 1980",2.40,33%,0.00,100%,0.00,0%,100%,0.0,Record: 11-7-0
Marcos da Matta,5' 4,145,N/A,N/A,"Mar 18, 1973",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 11-3-0
Henrique da Silva,6' 3,205,76,Orthodox,"Sep 01, 1989",3.89,60%,5.28,40%,0.25,14%,22%,0.2,Record: 14-5-0
Ariane da Silva,5' 6,125,67,Orthodox,"Jan 26, 1994",4.04,41%,3.87,53%,0.52,55%,68%,0.3,Record: 17-10-0
Alex Da Silva,5' 8,155,73,Orthodox,"Feb 04, 1996",2.14,46%,2.52,56%,1.97,43%,76%,0.3,Record: 21-4-0
Henrique Da Silva Lopes,6' 3,240,N/A,N/A,"Mar 08, 1985",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 5-2-0
Nicolas Dalby,5' 11,170,74,Orthodox,"Nov 16, 1984",4.06,43%,3.52,52%,1.01,27%,58%,0.1,Record: 23-5-1 (2 NC)
Paul Daley,5' 9,170,76,Orthodox,"Feb 21, 1983",3.14,47%,2.37,60%,0.91,40%,64%,0.0,Record: 39-15-2
Dave Dalgliesh,6' 2,205,N/A,Orthodox,"Apr 05, 1978",0.00,0%,1.85,50%,0.00,0%,0%,0.0,Record: 30-19-2
Richard Dalton,6' 1,205,N/A,Orthodox,N/A,1.20,69%,3.27,25%,1.00,11%,0%,0.0,Record: 4-3-1
Aisling Daly,5' 2,115,64,Orthodox,"Dec 24, 1987",2.92,52%,1.40,55%,2.15,41%,33%,0.9,Record: 16-6-0
Marko Damiani,6' 0,170,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 0-2-0
Leonardo Damiani,5' 10,170,69,Orthodox,"Aug 30, 1990",1.67,23%,4.17,37%,0.00,0%,50%,0.0,Record: 10-3-1
Rodrigo Damm,5' 7,155,71,Orthodox,"Feb 03, 1980",3.50,36%,5.61,57%,0.44,16%,80%,0.3,Record: 13-9-0
Carina Damm,5' 4,135,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 2-13-0
Batgerel Danaa,5' 7,135,70,Orthodox,"Jul 04, 1989",5.38,36%,4.21,47%,0.52,50%,62%,0.0,Record: 12-5-0
Cindy Dandois,5' 7,135,N/A,Orthodox,"Oct 26, 1984",3.13,32%,3.40,58%,5.00,55%,0%,0.0,Record: 8-3-0
Peter Danesoe,5' 9,125,68,Orthodox,"Sep 01, 2000",4.98,54%,7.02,37%,0.00,0%,62%,0.0,Record: 6-3-0
Jarjis Danho,6' 3,265,74,Orthodox,"Oct 15, 1983",3.38,50%,5.25,49%,0.51,16%,100%,0.0,Record: 7-1-1 (1 NC)
Raymond Daniels,6' 2,185,N/A,Southpaw,N/A,0.00,0%,2.61,38%,0.00,0%,33%,3.0,Record: 0-1-0
Marques Daniels,N/A,155,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 5-5-0
Anvarbek Daniyalbekov,N/A,185,N/A,N/A,"May 27, 1995",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 8-0-0
Alexandre Dantas,6' 2,238,N/A,Orthodox,"Mar 01, 1979",0.21,25%,1.87,60%,0.00,0%,0%,3.1,Record: 0-3-0
Eduardo Dantas,5' 10,135,N/A,N/A,"Feb 03, 1989",3.33,60%,3.00,60%,4.00,23%,100%,0.0,Record: 20-4-0
Mac Danzig,5' 8,155,70,Orthodox,"Jan 02, 1980",3.39,48%,3.44,57%,1.20,37%,46%,0.6,Record: 21-12-1
Sarah D'alelio,5' 7,145,N/A,N/A,"Dec 13, 1980",2.40,33%,0.00,100%,0.00,0%,100%,0.0,Record: 11-7-0
Marcos da Matta,5' 4,145,N/A,N/A,"Mar 18, 1973",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 11-3-0
Henrique da Silva,6' 3,205,76,Orthodox,"Sep 01, 1989",3.89,60%,5.28,40%,0.25,14%,22%,0.2,Record: 14-5-0
Ariane da Silva,5' 6,125,67,Orthodox,"Jan 26, 1994",4.04,41%,3.87,53%,0.52,55%,68%,0.3,Record: 17-10-0
Alex Da Silva,5' 8,155,73,Orthodox,"Feb 04, 1996",2.14,46%,2.52,56%,1.97,43%,76%,0.3,Record: 21-4-0
Henrique Da Silva Lopes,6' 3,240,N/A,N/A,"Mar 08, 1985",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 5-2-0
Nicolas Dalby,5' 11,170,74,Orthodox,"Nov 16, 1984",4.06,43%,3.52,52%,1.01,27%,58%,0.1,Record: 23-5-1 (2 NC)
Paul Daley,5' 9,170,76,Orthodox,"Feb 21, 1983",3.14,47%,2.37,60%,0.91,40%,64%,0.0,Record: 39-15-2
Dave Dalgliesh,6' 2,205,N/A,Orthodox,"Apr 05, 1978",0.00,0%,1.85,50%,0.00,0%,0%,0.0,Record: 30-19-2
Richard Dalton,6' 1,205,N/A,Orthodox,N/A,1.20,69%,3.27,25%,1.00,11%,0%,0.0,Record: 4-3-1
Aisling Daly,5' 2,115,64,Orthodox,"Dec 24, 1987",2.92,52%,1.40,55%,2.15,41%,33%,0.9,Record: 16-6-0
Marko Damiani,6' 0,170,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 0-2-0
Leonardo Damiani,5' 10,170,69,Orthodox,"Aug 30, 1990",1.67,23%,4.17,37%,0.00,0%,50%,0.0,Record: 10-3-1
Rodrigo Damm,5' 7,155,71,Orthodox,"Feb 03, 1980",3.50,36%,5.61,57%,0.44,16%,80%,0.3,Record: 13-9-0
Carina Damm,5' 4,135,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 2-13-0
Batgerel Danaa,5' 7,135,70,Orthodox,"Jul 04, 1989",5.38,36%,4.21,47%,0.52,50%,62%,0.0,Record: 12-5-0
Cindy Dandois,5' 7,135,N/A,Orthodox,"Oct 26, 1984",3.13,32%,3.40,58%,5.00,55%,0%,0.0,Record: 8-3-0
Peter Danesoe,5' 9,125,68,Orthodox,"Sep 01, 2000",4.98,54%,7.02,37%,0.00,0%,62%,0.0,Record: 6-3-0
Jarjis Danho,6' 3,265,74,Orthodox,"Oct 15, 1983",3.38,50%,5.25,49%,0.51,16%,100%,0.0,Record: 7-1-1 (1 NC)
Raymond Daniels,6' 2,185,N/A,Southpaw,N/A,0.00,0%,2.61,38%,0.00,0%,33%,3.0,Record: 0-1-0
Marques Daniels,N/A,155,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 5-5-0
Anvarbek Daniyalbekov,N/A,185,N/A,N/A,"May 27, 1995",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 8-0-0
Alexandre Dantas,6' 2,238,N/A,Orthodox,"Mar 01, 1979",0.21,25%,1.87,60%,0.00,0%,0%,3.1,Record: 0-3-0
Eduardo Dantas,5' 10,135,N/A,N/A,"Feb 03, 1989",3.33,60%,3.00,60%,4.00,23%,100%,0.0,Record: 20-4-0
Mac Danzig,5' 8,155,70,Orthodox,"Jan 02, 1980",3.39,48%,3.44,57%,1.20,37%,46%,0.6,Record: 21-12-1
Karen Darabedyan,5' 7,155,68,Orthodox,"Dec 18, 1986",3.43,51%,2.62,67%,2.14,75%,0%,0.0,Record: 13-6-0
Beneil Dariush,5' 10,155,72,Southpaw,"May 06, 1989",3.78,48%,2.65,57%,1.90,34%,80%,0.9,Record: 22-6-1
Sean Daugherty,6' 0,175,N/A,N/A,"Dec 04, 1975",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 0-2-0
Kyle Daukaus,6' 3,185,76,Southpaw,"Feb 27, 1993",3.22,52%,2.94,42%,2.12,25%,82%,1.9,Record: 11-4-0 (1 NC)
Chris Daukaus,6' 3,205,76,Orthodox,"Sep 25, 1989",6.05,50%,4.64,55%,0.00,0%,100%,0.0,Record: 12-7-0
Brian Davidson,5' 6,145,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 13-4-0
Rick Davis,5' 9,155,N/A,Orthodox,N/A,3.09,50%,6.19,64%,0.00,0%,0%,0.0,Record: 3-1-1
Marcus Davis,5' 10,170,70,Southpaw,"Aug 24, 1973",2.72,39%,2.79,65%,1.60,48%,47%,1.4,Record: 22-11-0 (1 NC)
LC Davis,5' 8,135,69,Southpaw,"Oct 28, 1980",2.04,30%,2.10,59%,2.27,46%,66%,0.2,Record: 23-8-0
Phil Davis,6' 2,205,79,Orthodox,"Sep 25, 1984",2.85,34%,1.33,72%,2.99,38%,72%,0.6,Record: 17-4-0 (1 NC)
Lemont Davis,5' 8,170,N/A,Orthodox,N/A,0.87,54%,1.27,55%,1.00,50%,0%,1.0,Record: 2-6-0
Mike Davis,N/A,N/A,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 2-0-0
Justin Davis,5' 11,205,N/A,N/A,"Apr 01, 1983",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 13-16-0
Alexis Davis,5' 6,135,68,Orthodox,"Oct 04, 1984",4.63,49%,4.45,54%,0.95,44%,34%,0.7,Record: 21-11-0
Danny Davis,6' 2,170,N/A,N/A,"Jul 28, 1982",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 13-11-1
Brandon Davis,5' 10,135,72,Orthodox,"May 08, 1990",4.68,35%,4.62,58%,0.74,42%,57%,0.1,Record: 14-10-0
Mike Davis,6' 0,155,72,Orthodox,"Oct 07, 1992",5.35,52%,5.76,55%,2.77,53%,64%,0.4,Record: 11-2-0
Hakeem Dawodu,5' 8,145,73,Orthodox,"Jul 02, 1991",5.45,50%,3.37,56%,0.00,0%,65%,0.0,Record: 13-4-1
Grant Dawson,5' 10,155,72,Switch,"Feb 20, 1994",3.15,52%,2.04,45%,3.65,38%,57%,1.2,Record: 22-2-1
Jason Day,6' 0,185,72,Orthodox,"May 19, 1981",3.61,54%,3.46,47%,1.13,100%,0%,0.0,Record: 19-12-0
Martin Day,5' 10,145,73,Orthodox,"Nov 10, 1988",3.97,45%,3.79,53%,0.72,60%,65%,0.5,Record: 8-6-0
Angel De Anda,5' 9,225,N/A,Orthodox,"May 28, 1985",5.68,46%,6.32,47%,0.00,0%,0%,0.0,Record: 18-6-0
Yorgan De Castro,6' 0,250,74,Orthodox,"Dec 19, 1986",2.46,43%,3.85,53%,0.00,0%,77%,0.0,Record: 6-3-0
Geraldo de Freitas,5' 7,135,72,Orthodox,"Sep 30, 1991",3.67,52%,2.62,50%,3.00,45%,59%,0.0,Record: 12-6-0
Chris de la Rocha,6' 3,250,80,Orthodox,"May 15, 1979",4.08,45%,6.37,43%,2.02,30%,33%,1.0,Record: 5-3-0
Montana De La Rosa,5' 7,125,68,Orthodox,"Feb 14, 1995",2.90,37%,3.39,45%,1.85,33%,68%,0.8,Record: 13-9-1
Mark De La Rosa,5' 6,135,65,Orthodox,"Aug 31, 1994",3.13,35%,5.00,48%,0.54,13%,40%,0.2,Record: 11-5-0
Mike de la Torre,5' 11,145,71,Orthodox,"Sep 22, 1986",3.21,39%,4.75,51%,0.36,16%,83%,0.0,Record: 14-7-0 (1 NC)
Rodrigo de Lima,5' 7,155,N/A,Orthodox,"Mar 12, 1991",1.29,33%,5.50,32%,2.66,36%,0%,1.3,Record: 8-3-1
Edilberto de Oliveira,6' 0,170,N/A,Orthodox,"Nov 22, 1982",4.12,32%,6.79,61%,0.00,0%,0%,0.0,Record: 29-15-2
Johil de Oliveira,5' 6,170,N/A,Orthodox,N/A,0.51,34%,0.73,58%,1.10,50%,44%,0.6,Record: 17-15-1 (1 NC)
Jorge de Oliveira,5' 8,155,N/A,Orthodox,"Jan 22, 1980",1.26,31%,4.84,48%,0.00,0%,22%,0.0,Record: 9-2-0
Isabela de Padua,5' 3,125,64,Orthodox,"Sep 04, 1991",1.00,35%,2.07,50%,2.00,66%,0%,1.0,Record: 5-2-0
Gloria de Paula,5' 5,115,67,Orthodox,"Jun 10, 1995",4.89,53%,3.77,66%,0.74,37%,65%,0.5,Record: 6-5-0
Germaine de Randamie,5' 9,135,71,Orthodox,"Apr 24, 1984",2.57,46%,2.00,65%,0.00,0%,65%,0.4,Record: 10-5-0
Reinier de Ridder,6' 4,185,78,Southpaw,"Sep 07, 1990",3.24,57%,2.56,44%,6.39,38%,100%,1.3,Record: 18-2-0
Crezio de Souza,N/A,170,N/A,Orthodox,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 1-2-0
Carl Deaton,5' 7,155,69,Orthodox,"Nov 24, 1989",1.53,31%,1.85,61%,0.00,0%,50%,0.0,Record: 17-7-0 (2 NC)
Tom DeBlass,6' 0,185,N/A,Orthodox,"May 14, 1982",1.50,35%,4.43,37%,1.00,50%,28%,0.5,Record: 9-2-0
Issac DeJesus,N/A,145,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 12-7-1 (1 NC)
Rafael  Del Real,5' 11,225,N/A,N/A,N/A,5.58,40%,0.00,0%,20.93,100%,100%,0.0,Record: 6-20-0
Shane del Rosario,6' 4,250,N/A,Southpaw,"Sep 23, 1983",3.93,60%,2.97,54%,1.20,40%,16%,2.4,Record: 11-2-0
Wallen Del Rosario,5' 4,125,67,Orthodox,"Mar 18, 1993",1.40,32%,4.73,40%,1.00,16%,100%,0.0,Record: 8-2-0
Humberto DeLeon,N/A,135,N/A,N/A,"Nov 12, 1989",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 7-7-0
Rolando Delgado,6' 3,155,77,Orthodox,"Nov 22, 1981",1.56,40%,1.83,62%,1.17,22%,0%,3.5,Record: 11-6-1
Israel Delgado,5' 10,155,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 0-2-0
Jose Delgado,5' 11,145,73,Switch,"Apr 21, 1998",6.23,44%,4.21,48%,7.01,75%,100%,0.0,Record: 8-1-0
Ante Delija,6' 4,245,N/A,Orthodox,"Aug 07, 1990",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 17-3-0
Roland Delorme,5' 9,135,71,Orthodox,"Dec 18, 1983",2.28,44%,4.32,40%,2.51,34%,42%,1.6,Record: 9-5-0 (1 NC)
Jon Delos Reyes,5' 6,125,67,Orthodox,"Aug 19, 1987",2.99,38%,4.14,51%,3.20,83%,55%,1.9,Record: 8-5-0
Jason DeLucia,5' 11,190,N/A,Southpaw,"Jul 24, 1969",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 33-21-1
Yadier DelValle,5' 9,145,69,Southpaw,"Jul 29, 1996",8.33,66%,3.93,50%,2.00,33%,66%,1.0,Record: 8-0-0
Justin DeMoney,N/A,170,N/A,N/A,"Jul 01, 1985",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 15-7-1
Vanessa Demopoulos,5' 2,115,59,Orthodox,"Sep 22, 1988",3.87,41%,5.53,41%,0.41,11%,27%,0.5,Record: 11-6-0
Chris Dempsey,5' 10,185,72,Orthodox,"Sep 08, 1987",2.25,32%,2.82,65%,2.64,23%,16%,0.0,Record: 11-5-0
Nick Denis,5' 7,135,N/A,Orthodox,"Oct 11, 1983",6.54,53%,5.42,36%,2.80,100%,80%,0.0,Record: 11-3-0
Thomas Denny,5' 10,170,N/A,Orthodox,"Apr 19, 1971",2.36,45%,4.69,40%,1.48,17%,42%,1.5,Record: 27-21-1
Robert Densley,5' 9,155,N/A,N/A,N/A,1.81,47%,0.40,60%,0.00,0%,50%,0.0,Record: 9-10-0
Jason Dent,5' 10,155,71,Orthodox,"Jun 12, 1980",2.01,39%,3.70,62%,0.00,0%,26%,1.4,Record: 22-13-0
Mackenzie Dern,5' 4,115,63,Orthodox,"Mar 24, 1993",3.43,39%,4.12,51%,0.88,16%,30%,1.2,Record: 14-5-0
Booker DeRousse,6' 2,205,N/A,N/A,"Mar 23, 1981",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 6-5-0
Tony DeSouza,6' 0,170,70,Southpaw,"Jul 26, 1974",1.12,52%,1.57,41%,2.25,42%,40%,1.5,Record: 11-4-0
Robelis Despaigne,6' 7,265,84,Orthodox,"Sep 09, 1988",2.11,59%,2.54,46%,0.00,0%,50%,0.0,Record: 5-2-0
Cory Devela,5' 0,185,N/A,Orthodox,N/A,4.07,41%,4.00,47%,1.07,12%,62%,0.0,Record: 16-7-0
John Devine,N/A,N/A,N/A,N/A,N/A,1.52,18%,2.28,57%,0.00,0%,0%,0.0,Record: 6-4-0
Edwin DeWees,6' 1,185,N/A,Orthodox,"Aug 07, 1982",1.53,33%,6.19,39%,2.18,66%,0%,3.3,Record: 38-17-0 (1 NC)
Alessio Di Chirico,6' 0,185,74,Orthodox,"Dec 12, 1989",3.32,39%,3.44,61%,1.46,39%,83%,0.0,Record: 13-7-0
Micol Di Segni,5' 3,115,60,Orthodox,"Dec 29, 1987",7.47,40%,5.87,33%,0.00,0%,37%,0.0,Record: 7-3-0
Cyrille Diabate,6' 6,205,81,Southpaw,"Oct 06, 1973",4.06,71%,1.78,60%,1.17,83%,53%,0.2,Record: 19-10-1
Thomas Diagne,6' 1,154,N/A,N/A,"Sep 03, 1983",4.53,48%,4.53,63%,2.00,100%,66%,0.0,Record: 6-6-1
Marc Diakiese,5' 10,155,73,Orthodox,"Mar 16, 1993",2.54,40%,2.64,52%,3.29,43%,66%,0.0,Record: 17-7-0
Tyler Diamond,5' 7,145,69,Orthodox,"Mar 18, 1991",3.40,47%,2.53,44%,3.00,75%,70%,0.0,Record: 9-1-0
Eldo Xavier Dias,5' 11,180,N/A,N/A,"Jul 16, 1964",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 0-1-0
Rafael Dias,5' 9,145,N/A,Orthodox,"Oct 20, 1979",1.13,27%,2.19,60%,3.17,47%,100%,1.2,Record: 17-12-2
Hacran Dias,5' 8,155,69,Orthodox,"Jun 16, 1984",2.08,41%,3.31,55%,2.50,39%,76%,0.5,Record: 23-6-1
Victor Dias,5' 6,125,69,Orthodox,"Dec 26, 1990",2.87,44%,5.80,55%,5.00,41%,0%,0.0,Record: 11-3-0
Nick Diaz,6' 1,170,76,Southpaw,"Aug 02, 1983",5.71,42%,3.84,59%,1.28,32%,60%,1.0,Record: 26-10-0 (2 NC)
Nate Diaz,6' 0,170,76,Southpaw,"Apr 16, 1985",4.57,45%,3.77,52%,1.05,30%,41%,1.3,Record: 22-13-0
Michael Diaz,N/A,260,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 1-2-0
Ryan Diaz,N/A,145,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 13-14-0
Adrian Diaz,5' 10,145,N/A,Southpaw,"Apr 26, 1988",0.48,42%,3.84,51%,2.40,50%,0%,0.0,Record: 11-4-1
Ozzy Diaz,6' 4,205,79,Orthodox,"Nov 22, 1990",2.21,43%,4.74,46%,0.00,0%,0%,0.0,Record: 9-3-0
Mark Dickman,5' 9,145,N/A,N/A,"Jul 19, 1984",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 11-3-0
Josh Diekmann,5' 4,246,N/A,N/A,"Oct 09, 1976",0.28,5%,8.17,25%,0.00,0%,0%,0.0,Record: 15-8-0 (1 NC)
Kyle Dietz,5' 8,135,N/A,Orthodox,"Apr 29, 1986",1.82,45%,2.08,62%,0.00,0%,0%,0.0,Record: 5-2-0
Seth Dikun,5' 10,135,69,Orthodox,"Aug 05, 1980",1.45,26%,2.18,55%,0.00,0%,45%,0.9,Record: 9-8-0
TJ Dillashaw,5' 6,135,67,Orthodox,"Feb 07, 1986",5.09,41%,3.47,62%,1.56,30%,77%,0.8,Record: 18-5-0
Ralph Dillon,6' 2,205,N/A,Orthodox,N/A,0.34,14%,0.69,60%,0.00,0%,0%,0.0,Record: 0-2-1
Drew Dimanlig,N/A,185,N/A,N/A,N/A,3.70,73%,3.17,20%,0.00,0%,0%,0.0,Record: 3-4-0
Ding Meng,6' 2,170,73,Orthodox,"Sep 27, 1994",3.40,50%,3.87,48%,1.00,50%,0%,0.0,Record: 34-9-0
Rodolfo Marques Diniz,5' 6,135,N/A,N/A,"Jan 23, 1984",1.08,32%,2.36,33%,0.00,0%,50%,1.8,Record: 23-9-1
Jhonata Diniz,6' 4,254,79,Orthodox,"Jun 23, 1991",3.36,53%,2.96,49%,0.00,0%,69%,0.0,Record: 8-1-0
Helio Dipp,6' 5,185,N/A,Orthodox,N/A,0.60,25%,1.80,62%,0.00,0%,50%,0.0,Record: 6-3-0
Rico DiSciullo,5' 8,135,N/A,Orthodox,"Oct 12, 1986",1.71,33%,4.41,56%,0.00,0%,0%,0.0,Record: 9-2-0 (1 NC)
Matt Dixon,5' 10,170,75,Switch,"Oct 09, 1995",1.97,43%,4.56,37%,3.06,30%,0%,0.0,Record: 9-1-0
John Dixson,6' 0,275,N/A,Orthodox,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 15-22-0
Russell Doane,5' 7,135,70,Orthodox,"Aug 13, 1986",1.75,40%,1.68,53%,2.11,45%,52%,0.8,Record: 15-8-0
Drew Dober,5' 8,155,70,Southpaw,"Oct 19, 1988",4.39,40%,4.25,51%,0.67,17%,56%,0.1,Record: 27-14-0 (1 NC)
Shana Dobson,5' 6,125,69,Orthodox,"Mar 30, 1989",3.34,37%,5.20,50%,0.84,50%,14%,0.0,Record: 4-5-0
AJ Dobson,6' 1,185,76,Orthodox,"Jan 18, 1992",4.29,46%,5.31,46%,1.67,75%,65%,0.3,Record: 7-3-0 (1 NC)
David Dodd,6' 2,200,N/A,Orthodox,"Sep 22, 1973",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 4-7-0
John Dodson,5' 3,135,66,Orthodox,"Sep 26, 1984",3.20,40%,3.58,61%,0.71,28%,82%,0.0,Record: 22-12-0
Joe Doerksen,6' 0,185,75,Orthodox,"Oct 09, 1977",1.43,42%,2.79,50%,2.02,33%,33%,2.3,Record: 51-16-0
Mike Dolce,5' 11,185,N/A,N/A,"Apr 15, 1976",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 5-10-0
Roman Dolidze,6' 2,185,76,Orthodox,"Jul 15, 1988",3.16,42%,3.38,50%,1.33,42%,33%,1.1,Record: 14-3-0
Cameron Dollar,5' 11,155,N/A,Orthodox,"May 12, 1987",5.04,38%,2.94,61%,0.00,0%,0%,0.0,Record: 11-5-0
CB Dollaway,6' 2,185,76,Orthodox,"Aug 10, 1983",2.65,47%,2.58,54%,3.55,54%,62%,1.2,Record: 17-9-0
Dennis Dombrow,N/A,145,N/A,N/A,"Mar 17, 1986",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 7-5-0 (1 NC)
OJ Dominguez,N/A,N/A,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 0-1-0
John Donaldson,5' 8,145,N/A,N/A,"Jul 09, 1992",1.21,23%,4.22,51%,0.00,0%,0%,0.0,Record: 2-2-0
Dong Huaxiang,5' 3,115,61,Switch,"Aug 21, 1998",3.50,59%,3.13,65%,4.00,44%,100%,0.0,Record: 12-3-0
Cody Donovan,6' 3,205,74,Orthodox,"Feb 20, 1981",5.61,59%,5.44,45%,1.67,28%,0%,1.7,Record: 8-5-0
Houston Dorr,6' 1,210,N/A,Orthodox,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 1-2-0
Rafael Dos Anjos,5' 8,170,70,Southpaw,"Oct 26, 1984",3.48,47%,3.23,60%,1.95,35%,54%,0.6,Record: 32-17-0
Junior Dos Santos,6' 4,238,77,Orthodox,"Jan 30, 1984",4.49,47%,3.33,56%,0.30,50%,81%,0.1,Record: 21-9-0
Geronimo dos Santos,6' 3,264,N/A,Orthodox,"Aug 17, 1980",1.09,33%,8.73,41%,0.00,0%,33%,0.0,Record: 39-19-0
Antonio Dos Santos,5' 10,185,N/A,Orthodox,"Jul 21, 1988",5.40,51%,3.94,43%,0.00,0%,100%,0.0,Record: 6-4-0
Anderson Dos Santos,5' 5,135,70,Orthodox,"Jul 24, 1985",2.70,25%,5.37,49%,0.98,14%,66%,0.7,Record: 21-9-0
Acacio Dos Santos,6' 4,205,79,Orthodox,"Sep 29, 1991",1.27,41%,1.40,43%,0.00,0%,31%,0.0,Record: 14-5-0
Rayanne dos Santos,5' 2,115,62,Orthodox,"Jun 08, 1995",4.36,43%,5.20,61%,0.33,12%,88%,0.0,Record: 14-8-0
Tiago dos Santos e Silva,5' 9,145,70,Orthodox,"Apr 12, 1987",3.69,35%,4.23,59%,0.63,11%,33%,0.3,Record: 20-7-2 (1 NC)
Oleksandr Doskalchuk,5' 6,125,N/A,Southpaw,"Mar 13, 1990",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 10-2-0
David Douglas,5' 11,155,N/A,N/A,"Aug 16, 1981",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 9-7-0
Damion Douglas,N/A,170,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 4-1-0
Cedric Doumbe,5' 10,170,N/A,N/A,"Aug 13, 1992",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 2-0-0
John Dowdy,N/A,N/A,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 0-1-0
Jordan Dowdy,N/A,170,N/A,N/A,N/A,2.11,44%,2.63,50%,0.00,0%,0%,0.0,Record: 4-3-0
Danny Downes,6' 0,155,72,Orthodox,"Apr 08, 1986",1.66,34%,3.53,37%,0.00,0%,37%,0.5,Record: 8-3-0
Derek Downey,6' 1,185,N/A,Orthodox,"Apr 27, 1980",0.32,100%,3.36,12%,2.40,16%,0%,0.0,Record: 11-4-0
John Doyle,5' 11,205,N/A,Orthodox,"Nov 21, 1976",3.50,44%,10.51,27%,0.00,0%,0%,0.0,Record: 11-22-0 (1 NC)
Edson Drago,6' 4,220,N/A,Orthodox,"Aug 29, 1977",1.16,40%,2.39,36%,0.00,0%,55%,0.0,Record: 11-7-0
Anthony Drilich,5' 5,125,65,Southpaw,"Mar 17, 1994",5.80,31%,5.07,40%,0.00,0%,55%,0.0,Record: 8-2-0
Kyle Driscoll,5' 11,145,74,Orthodox,"Sep 23, 1994",2.73,32%,2.60,58%,2.00,18%,0%,0.0,Record: 12-3-0
Chris Drumm,5' 8,145,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 0-1-0 (1 NC)
Tomasz Drwal,6' 1,205,76,Orthodox,"Jan 22, 1982",3.29,38%,2.26,57%,3.55,60%,82%,0.4,Record: 21-5-1
Robert Drysdale,6' 3,205,N/A,Orthodox,"Oct 05, 1981",0.00,0%,0.00,0%,7.32,100%,0%,21.9,Record: 7-0-0 (1 NC)
